Week,Property Country,Platform Type Name,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change by Platform,Net Gross Booking Value USD Percent Change by Platform,Booking value per order Percent Change by Platform
2017-W47,Netherlands,Mobile App,243,57352.6993,291.2642059423285,-0.09665427509293678,-0.19203710005669017,-0.022712719391695835
2017-W47,Netherlands,Mobile Web,261,85323.0079,324.6187148095215,-0.2849315068493151,-0.2581232256069139,-0.01205696460788197
2017-W47,New Caledonia,Desktop,11,4547.9157,333.939175,0.5714285714285714,-0.13893763799286585,-0.5198565360452545
2017-W47,New Caledonia,Mobile App,1,98.1579,98.1579,-0.8,-0.9575938084253263,-0.8178792422671031
2017-W47,New Caledonia,Mobile Web,1,1978.9188,1978.9188,-0.5,0.22514312289476002,1.45028624578952
2017-W47,New Zealand,Desktop,1146,272011.7099,250.42621056001505,-0.05988515176374076,-0.16352013843805058,-0.018863561283900765
2017-W47,New Zealand,Mobile App,305,54345.2141,206.4843056960198,-0.11078717201166177,-0.10633047459699907,-0.05307725134575081
2017-W47,New Zealand,Mobile Web,235,49701.1415,237.67304577092648,-0.16961130742049468,-0.10978657899253375,0.0474455543925143
2017-W47,Nicaragua,Desktop,54,18343.6905,444.71516548821546,-0.4065934065934066,0.1292860063564656,1.4387691069515305
2017-W47,Nicaragua,Mobile App,13,2585.68,273.2842857142857,-0.0714285714285714,0.13872711986128183,0.5049688856873626
2017-W47,Nicaragua,Mobile Web,18,5362.4619999999995,485.32691666666665,-0.052631578947368474,0.11439484990278248,0.8106979213509977
2017-W47,Niger,Desktop,1,1190.9076,1190.9076,0.0,2.111043887147335,2.111043887147335
2017-W47,Nigeria,Desktop,30,27497.7206,976.8517094444445,-0.34782608695652173,-0.2169321426476395,0.25368171311317456
2017-W47,Nigeria,Mobile App,12,5300.4485,460.01437999999996,0.09090909090909083,0.1464971548944063,0.10465074299505206
2017-W47,Nigeria,Mobile Web,6,1901.0789,300.057225,-0.25,-0.11635536490405873,0.00775969716551117
2017-W47,Northern Mariana Islands,Desktop,28,11905.815,346.7892481227106,1.3333333333333335,0.3126745693564468,-0.3720399407103596
2017-W47,Northern Mariana Islands,Mobile App,27,9994.3716,301.45252111111114,0.03846153846153855,-0.2631083950768004,-0.48443680077077955
2017-W47,Northern Mariana Islands,Mobile Web,8,2923.8006,403.75104166666665,-0.3846153846153846,-0.1710019031680633,0.45018775068927375
2017-W47,Norway,Desktop,3525,751081.8007,303.9085853434799,-0.07601572739187423,-0.08738754463473042,0.02631840677869368
2017-W47,Norway,Mobile App,624,107430.4983,195.05868982899355,-0.06165413533834585,-0.05531828064373567,-0.00922306512023574
2017-W47,Norway,Mobile Web,907,174287.285,238.3078352486364,-0.15074906367041196,-0.11415378975316293,-0.06754007775004489
2017-W47,Oman,Desktop,36,13989.5283,392.9147892156863,0.02857142857142847,-0.0476972782025451,0.05138016083552266
2017-W47,Oman,Mobile App,16,4226.2253,273.70413437499997,0.1428571428571428,-0.5898076955796934,-0.596035039691965
2017-W47,Oman,Mobile Web,6,2671.0752,474.83231666666666,5.0,1.616070230546574,-0.5349458195212435
2017-W47,Pakistan,Desktop,4,4809.8261,1202.456525,-0.4285714285714286,1.6042242260734612,3.166294285238319
2017-W47,Pakistan,Mobile App,1,564.3,564.3,,,
2017-W47,Palau,Desktop,5,4739.8769,870.6608625,4.0,2.4100815131370688,-0.37360725308641973
2017-W47,Palau,Mobile App,2,948.5811000000001,474.29055000000005,1.0,5.786845449159893,2.3934227245799464
2017-W47,Panama,Desktop,257,91352.26520000001,396.0937316118306,-0.11379310344827587,-0.044983443910025955,-0.004222790650960984
2017-W47,Panama,Mobile App,75,18783.6032,265.8507389206349,0.171875,0.7572131761553522,0.8324329543021238
2017-W47,Panama,Mobile Web,49,14328.2706,385.56190806138306,-0.05769230769230771,0.18558766678486482,0.6193925118267363
2017-W47,Papua New Guinea,Desktop,5,2560.866,660.6401777777778,0.25,0.2097168826217981,0.24830830882372434
2017-W47,Paraguay,Desktop,15,3048.0881,183.24719545454545,0.15384615384615374,-0.5460152250892141,-0.7119426469353993
2017-W47,Paraguay,Mobile App,3,234.76,78.25333333333333,0.5,-0.43358154956318273,-0.6223876997087885
2017-W47,Paraguay,Mobile Web,3,1310.1491,436.7163666666667,-0.25,2.5850296894239984,3.780039585898664
2017-W47,Peru,Desktop,455,123241.40770000001,212.11223210293838,0.08076009501187653,0.1879172050057858,-0.18655392142788052
2017-W47,Peru,Mobile App,100,16223.957999999999,158.01989282430216,-0.05660377358490565,-0.2545524214140389,-0.31325612617593035
2017-W47,Peru,Mobile Web,91,13173.8533,147.9281744666667,0.03409090909090917,-0.2326164799828483,-0.2820846217630876
2017-W47,Philippines,Desktop,1103,324842.7093,339.6049549356208,0.03665413533834583,0.007991863737760285,0.09004753588670056
2017-W47,Philippines,Mobile App,606,131634.3178,212.3100732029535,0.028862478777589073,0.09747062154258268,-0.03170720613519473
2017-W47,Philippines,Mobile Web,340,79699.77560000001,355.21437891126476,0.11111111111111116,0.01597313120063104,0.38307868362474373
2017-W47,Poland,Desktop,591,137738.3381,232.3072951280244,-0.18930041152263377,-0.3513833658489425,-0.039913987820931474
2017-W47,Poland,Mobile App,116,21765.211,275.85935439603406,0.3647058823529412,0.4105289884130232,0.4524685624501483
2017-W47,Poland,Mobile Web,84,17841.9627,202.07541162509446,-0.26315789473684215,-0.41459608142685644,-0.09382069654096681
2017-W47,Portugal,Desktop,532,170364.0118,272.293016694986,-0.2222222222222222,-0.15723557078519523,-0.03194890119542737
2017-W47,Portugal,Mobile App,111,24311.2618,209.52206211001644,-0.3190184049079755,-0.4582337892374705,-0.342760607199437
2017-W47,Portugal,Mobile Web,143,39374.1133,301.90023186512815,0.07518796992481214,-0.26329463279408893,-0.35142407160221356
2017-W47,Puerto Rico,Desktop,677,333413.208,491.95494840538186,0.11348684210526305,0.23644129320933738,-0.1081243151006207
2017-W47,Puerto Rico,Mobile App,127,55418.956,622.5258281330251,0.0,0.15805586975070596,-0.49419063525502926
2017-W47,Puerto Rico,Mobile Web,228,96194.6116,495.72663398370725,0.03167420814479649,0.12462091926533203,-0.27340433727918934
2017-W47,Qatar,Desktop,58,20379.6001,398.97983348214285,0.03571428571428581,-0.11800539888231176,-0.053829183341488784
2017-W47,Qatar,Mobile App,16,7105.9423,585.9635733333333,0.33333333333333326,0.2833848801548815,-0.004405475694958527
2017-W47,Qatar,Mobile Web,5,2035.7048,384.05325,-0.375,-0.5140924203728201,-0.3292761706540406
2017-W47,Republic of the Congo,Desktop,1,1981.962,1981.962,-0.5,-0.041873724850636784,0.9162525502987264
2017-W47,Reunion,Desktop,1,79.8234,79.8234,-0.8333333333333334,-0.9649858806818593,-0.7397206102838478
2017-W47,Romania,Desktop,101,31772.0605,390.16687281824454,0.010000000000000009,0.18347066594261485,0.188830031575004
2017-W47,Romania,Mobile App,14,3775.7297,357.37307619047624,-0.5,-0.1681248767437883,0.7928829889681497
2017-W47,Romania,Mobile Web,14,2078.1287,176.47273333333334,0.2727272727272727,-0.111317027424093,-0.15711355227726342
2017-W47,Russia,Desktop,185,59562.6744,283.1581424441408,-0.19565217391304346,-0.32934108699278897,-0.21897112056996193
2017-W47,Russia,Mobile App,41,10148.2407,238.96823375,-0.12765957446808507,0.01937548981824455,0.12680463883649318
2017-W47,Russia,Mobile Web,24,5841.1443,210.86038703703704,0.09090909090909083,-0.3432800875299108,-0.48233975968106546
2017-W47,Rwanda,Desktop,8,1718.9204,241.62840000000003,1.6666666666666665,-0.00505477574696267,-0.5804220673210301
2017-W47,Samoa,Desktop,11,3162.941,242.7226,0.8333333333333333,0.16948895411313725,-0.5204248099181062
2017-W47,Samoa,Mobile Web,2,718.6612,359.3306,-0.33333333333333337,0.781054524474651,1.6715817867119762
2017-W47,San Marino,Desktop,3,502.4578,167.48593333333335,-0.4,-0.25661553083514443,0.263243930891611
2017-W47,San Marino,Mobile Web,1,116.38,116.38,0.0,-0.3054544326067601,-0.3054544326067601
2017-W47,Sao Tome and Principe,Desktop,1,364.78,364.78,-0.5,-0.6117709663686676,-0.22354193273733514
2017-W47,Saudi Arabia,Desktop,88,75616.53199999999,1024.469851170635,-0.19999999999999996,-0.0808276599056853,0.279068189694303
2017-W47,Saudi Arabia,Mobile App,37,20554.8159,805.3294501984128,-0.02631578947368418,0.3948623803081319,0.482352805385595
2017-W47,Saudi Arabia,Mobile Web,10,3228.0919999999996,301.18482380952383,-0.2857142857142857,-0.7207233495133838,-0.722641111375428
2017-W47,Senegal,Desktop,8,1855.1954,236.83635,-0.2727272727272727,-0.5541437326216984,-0.4581057852314676
2017-W47,Senegal,Mobile App,4,2970.1686,639.7680666666666,0.0,2.8436479816881923,2.311654750093163
2017-W47,Senegal,Mobile Web,1,209.0492,209.0492,-0.75,-0.8375323916419286,-0.33949108549154994
2017-W47,Serbia,Desktop,24,7103.888,273.70314285714284,-0.1724137931034483,-0.3504116022120919,-0.21200813945344688
2017-W47,Serbia,Mobile App,8,1325.5582,177.6019222222222,0.0,-0.5568830836454348,-0.5754386535282502
2017-W47,Serbia,Mobile Web,7,1211.9847,159.7257125,0.75,1.841337433475644,0.49782302042201887
2017-W47,Seychelles,Desktop,5,8579.8588,1483.920325,-0.7619047619047619,-0.6304854025787177,0.16930600245967287
2017-W47,Seychelles,Mobile App,8,3817.4509,397.49098333333336,0.6000000000000001,-0.2964772934872605,-0.5928705179553893
2017-W47,Seychelles,Mobile Web,1,303.2,303.2,-0.6666666666666667,-0.9599081987667407,-0.8658943769162823
2017-W47,Singapore,Desktop,793,417905.24439999997,538.292693832856,-0.09783845278725822,-0.09336484135969225,0.07258430272405514
2017-W47,Singapore,Mobile App,309,93510.5594,337.38398618898367,-0.034375000000000044,-0.30387311404072026,-0.3351137742116922
2017-W47,Singapore,Mobile Web,181,69294.9356,408.3235191287879,-0.016304347826086918,-0.1510637698456777,-0.14574652125658316
2017-W47,Sint Maarten,Desktop,63,33050.1664,664.5314656462585,0.4651162790697674,-0.012994119347033095,-0.1553530682112042
2017-W47,Sint Maarten,Mobile App,12,4555.5785,516.5532416666666,0.19999999999999996,-0.058673362909208326,-0.15783367638767176
2017-W47,Sint Maarten,Mobile Web,10,6752.28,522.012,0.25,1.618334343087465,0.534490256210868
2017-W47,Slovakia,Desktop,62,13486.0269,211.10637166666666,0.08771929824561409,0.10472197911588133,-0.14774392526659386
2017-W47,Slovakia,Mobile App,9,2703.6032,301.73765000000003,-0.3571428571428571,0.8268439659116562,1.7759150225340545
2017-W47,Slovakia,Mobile Web,13,4015.1074,297.27152277777776,0.08333333333333326,0.40165438968957345,0.466451512244511
2017-W47,Slovenia,Desktop,16,5040.4974999999995,357.40775606060606,-0.5675675675675675,-0.44463880167879266,0.43790136875082686
2017-W47,Slovenia,Mobile App,10,1866.8111,200.57221875,0.6666666666666667,1.4919871236528457,0.553098137882492
2017-W47,Slovenia,Mobile Web,8,1173.6357,174.13785,-0.11111111111111116,-0.32030187732517035,-0.33257908038081185
2017-W47,Solomon Islands,Desktop,1,43.44,43.44,0.0,-0.970139199175116,-0.970139199175116
2017-W47,South Africa,Desktop,425,165327.0361,375.5306362442187,0.031553398058252524,-0.03794547358570788,0.0738641071571089
2017-W47,South Africa,Mobile App,82,21700.0471,330.7268540285714,-0.023809523809523836,-0.04412540992780023,-0.10496221560669228
2017-W47,South Africa,Mobile Web,54,24580.014900000002,654.4176303075398,-0.48571428571428577,-0.37868955869529064,0.598674572777065
2017-W47,South Korea,Desktop,3479,753981.5605,409.7758375148046,0.07708978328173366,0.10154357293397598,0.12135224031486036
2017-W47,South Korea,Mobile App,2978,460370.37510000006,310.7906919132021,-0.05279898218829515,-0.12339409010946312,0.1729726678679797
2017-W47,South Korea,Mobile Web,1415,231874.71159999998,345.7798190156759,-0.008409250175192673,-0.07414597327537042,-0.08206135643307266
2017-W47,Spain & Canary Islands,Desktop,2583,1036253.6781,371.9664328958467,-0.14385150812064962,-0.15198985007966748,-0.02171857275860334
2017-W47,Spain & Canary Islands,Mobile App,652,167376.8997,344.70894515371174,-0.15870967741935482,-0.04316025709240612,0.2009018146040853
2017-W47,Spain & Canary Islands,Mobile Web,608,256736.81449999998,433.81650589195556,-0.09253731343283578,0.13394543581727492,0.14772429050554092
2017-W47,Sri Lanka,Desktop,123,45828.374500000005,327.69713169587175,0.06956521739130439,0.04067365769687781,0.06633579698123016
2017-W47,Sri Lanka,Mobile App,40,10519.1192,316.17511640873016,0.33333333333333326,0.600636558900772,0.18282285090006067
2017-W47,Sri Lanka,Mobile Web,25,6399.3345,303.0074382352941,-0.3421052631578947,-0.5152691257995161,-0.17365578645274893
2017-W47,St. Barthelemy,Desktop,4,7024.2984,1756.0746,3.0,15.777464885617611,3.194366221404403
2017-W47,St. Kitts and Nevis,Desktop,10,13826.3766,1486.7396222222224,-0.23076923076923073,2.3986537312568466,3.8542850331851017
2017-W47,St. Kitts and Nevis,Mobile App,1,109.8,109.8,-0.5,-0.593273077492962,-0.18654615498592397
2017-W47,St. Kitts and Nevis,Mobile Web,1,222.86,222.86,-0.5,-0.4737413809388873,0.05251723812222542
2017-W47,St. Lucia,Desktop,36,35434.8207,827.0227714285714,0.0,-0.35784311096882937,-0.4366875191851052
2017-W47,St. Lucia,Mobile App,5,9217.05,1773.2625,0.25,2.514357274554269,1.704500015327807
2017-W47,St. Lucia,Mobile Web,7,12403.6651,1622.0525166666666,-0.2222222222222222,0.07572943345618577,0.13160755164988402
2017-W47,St. Martin,Desktop,17,19839.960900000002,1141.7986666666668,0.0625,0.6638273419483138,0.6123622206742851
2017-W47,St. Martin,Mobile App,2,1479.5567999999998,739.7783999999999,0.0,0.9708503836317135,0.9708503836317135
2017-W47,St. Martin,Mobile Web,4,3718.1171999999997,929.5292999999999,0.0,0.23444371885995574,0.6992698031815836
2017-W47,St. Vincent and the Grenadines,Desktop,9,5454.6678,659.1832571428571,-0.09999999999999998,-0.33160952836084245,-0.28154413390424293
2017-W47,St. Vincent and the Grenadines,Mobile Web,3,1344.4871,352.371775,2.0,1.9907631357379052,-0.21616167626708238
2017-W47,Suriname,Desktop,4,1214.3309,303.582725,0.0,-0.0200672499362895,0.004466728840974765
2017-W47,Svalbard,Desktop,9,3314.8767000000003,361.5701266666667,-0.3571428571428571,-0.5333537435902906,-0.1394862417496816
2017-W47,Svalbard,Mobile App,2,11351.2005,5675.60025,1.0,53.07787676979125,26.038938384895626
2017-W47,Svalbard,Mobile Web,3,584.1589,194.71963333333335,-0.25,-0.7082175699246951,-0.6109567598995935
2017-W47,Swaziland,Desktop,3,760.3068000000001,253.43560000000002,2.0,-0.3121636389954404,-0.7707212129984802
2017-W47,Swaziland,Mobile Web,1,425.7,425.7,0.0,-0.0683796634086582,-0.0683796634086582
2017-W47,Sweden,Desktop,1098,370044.9783,379.58861284463205,-0.042720139494333065,0.018022100960277676,-0.006335539054544426
2017-W47,Sweden,Mobile App,169,44706.1593,350.4921014361596,-0.1105263157894737,-0.10262081001076095,0.10776561002079754
2017-W47,Sweden,Mobile Web,162,52422.5409,370.39691265367156,-0.18999999999999995,-0.2908675166227944,0.1304131267262909
2017-W47,Switzerland,Desktop,711,392568.7558,540.1406024393225,-0.19387755102040816,-0.023490690810388792,0.06706141895427398
2017-W47,Switzerland,Mobile App,216,66574.28,369.12991854133435,0.07462686567164178,-0.05142024691894187,0.013582875181214815
2017-W47,Switzerland,Mobile Web,100,35588.2573,340.8933196087533,-0.23076923076923073,-0.5001808608068254,-0.4270498087239152
2017-W47,"Taiwan, Republic of China",Desktop,1753,475076.2425,275.4726259636467,0.06630170316301709,0.1724540829768606,-0.08645416544666484
2017-W47,"Taiwan, Republic of China",Mobile App,913,201522.9535,207.20938174255164,-0.048958333333333326,-0.05527265621584354,-0.09471493956868005
2017-W47,"Taiwan, Republic of China",Mobile Web,500,110413.116,258.75931134500024,-0.03100775193798455,-0.02704139246618109,0.13911410911865407
2017-W47,Tanzania,Desktop,50,22113.052499999998,491.48916604938273,-0.038461538461538436,0.08032106227400782,0.3191535982752802
2017-W47,Tanzania,Mobile App,9,2778.8532,418.35515000000004,0.5,3.371217277649567,2.248215839027336
2017-W47,Tanzania,Mobile Web,12,4005.0352,357.03887999999995,-0.1428571428571429,-0.35543693660875353,-0.15655419230512635
2017-W47,Thailand,Desktop,3305,1090084.2498,326.3788007323647,-0.020740740740740726,-0.06591825683323582,-0.03865458460007465
2017-W47,Thailand,Mobile App,1660,362479.5935,309.5524329320532,-0.004796163069544335,-0.08042608819561792,0.06005025337924419
2017-W47,Thailand,Mobile Web,937,214878.8019,282.2069406504576,-0.16637010676156583,-0.28566871734941734,-0.07841795452733114
2017-W47,Togo,Desktop,2,498.88880000000006,249.44440000000003,1.0,-0.20417748405009206,-0.602088742025046
2017-W47,Tonga,Desktop,1,125.37,125.37,0.0,0.0021582733812950394,0.0021582733812950394
2017-W47,Trinidad and Tobago,Desktop,45,24641.1365,501.63319318181817,0.0,0.015702020753553203,-0.11762235328161974
2017-W47,Trinidad and Tobago,Mobile App,7,4518.4544000000005,548.8518799999999,-0.2222222222222222,0.20451208890761818,0.20564238263026824
2017-W47,Trinidad and Tobago,Mobile Web,8,5237.29,637.5041666666667,-0.3846153846153846,-0.27141168002217386,0.11567167487678987
2017-W47,Tunisia,Desktop,32,7552.5316,286.8852924908425,0.18518518518518512,-0.2881791916680603,-0.4500534218479133
2017-W47,Tunisia,Mobile App,8,1221.6684,184.195225,-0.3846153846153846,-0.48387015549104195,-0.033664731661721126
2017-W47,Tunisia,Mobile Web,8,4278.8023,572.654725,-0.19999999999999996,1.5923749996743477,2.175064324269662
2017-W47,Turkey,Desktop,430,129620.1752,295.90120791536924,-0.13306451612903225,2.709913931453478e-05,-0.04162133764130327
2017-W47,Turkey,Mobile App,166,41675.472,318.31095966572735,-0.07777777777777772,-0.001060575218784554,-0.07045599067565744
2017-W47,Turkey,Mobile Web,83,18708.0412,215.43609004176378,-0.10752688172043012,-0.1677145456163852,-0.2760362851098618
2017-W47,Turks and Caicos,Desktop,24,41022.3131,2206.6313,-0.2727272727272727,-0.6107503176238742,-0.1662185564685057
2017-W47,Turks and Caicos,Mobile App,4,11610.742,2902.6855,1.0,1.004087663307172,0.0020438316535860146
2017-W47,Turks and Caicos,Mobile Web,9,21577.12,3814.35625,-0.3571428571428571,0.1653021198929514,2.056691707520757
2017-W47,U.S. Virgin Islands,Desktop,95,83170.06689999999,1046.867039033189,-0.20833333333333337,0.3961038434128772,1.8967973087582721
2017-W47,U.S. Virgin Islands,Mobile App,12,5380.13,751.2538,0.19999999999999996,0.9257804949637403,1.8390768370293111
2017-W47,U.S. Virgin Islands,Mobile Web,32,16153.0706,796.9773516666667,0.18518518518518512,0.6113286894657091,1.2455827044832088
2017-W47,Uganda,Desktop,9,8141.9846,794.1649714285714,-0.18181818181818177,0.7335936354721779,1.0512021743096942
2017-W47,Uganda,Mobile App,1,265.5,265.5,-0.75,-0.8661137475412584,-0.46445499016503355
2017-W47,Uganda,Mobile Web,1,474.8134,474.8134,-0.6666666666666667,0.15445394386370803,2.946200870749362
2017-W47,Ukraine,Desktop,103,29942.963,322.0741206686508,0.27160493827160503,0.28991839368133143,0.29780248945555
2017-W47,Ukraine,Mobile App,18,8797.1039,482.8634433333333,-0.052631578947368474,3.6329793133623403,3.1789977420827755
2017-W47,Ukraine,Mobile Web,20,5387.5621,351.2587662337662,0.11111111111111116,0.09404434911234083,0.20975077114813478
2017-W47,United Arab Emirates,Desktop,753,585271.5663000001,876.7749464112911,-0.09928229665071775,-0.0420070556774752,0.07540454854913703
2017-W47,United Arab Emirates,Mobile App,230,118259.1222,546.475356401114,-0.15441176470588236,-0.0997144972958911,-0.05147038477126753
2017-W47,United Arab Emirates,Mobile Web,140,92068.217,813.4111907105214,-0.07284768211920534,0.15720983169178826,-0.010972272767764135
2017-W47,United Kingdom,Desktop,22993,6128949.185099999,472.4309335396328,-0.05700693105852439,-0.1404094173176157,-0.14843571317495163
2017-W47,United Kingdom,Mobile App,4114,872280.6557,429.3340516029166,-0.04191895668374479,-0.12335770356583942,0.04660615812471369
2017-W47,United Kingdom,Mobile Web,8075,1670506.287,452.675329266484,-0.03154233629167669,-0.1454535818359991,-0.01894851800460151
2017-W47,United States of America,Desktop,207210,53940941.72689998,726.1884020954983,-0.04301159692041956,-0.10080985397975895,0.26573453362128396
2017-W47,United States of America,Mobile App,54270,9418469.045499995,511.4050296226526,0.06778160354156415,-0.01877405710074409,0.10144936457333253
2017-W47,United States of America,Mobile Web,86202,15373813.175099995,464.2796265549125,-0.008374554239042875,-0.07874778504127788,-0.07963472756986811
2017-W47,Uruguay,Desktop,173,62700.4924,315.9434611404773,-0.005747126436781658,0.09454546454339896,-0.19308918969209965
2017-W47,Uruguay,Mobile App,32,7262.9216000000015,262.17352694444446,0.0,0.012337281193995242,-0.15923124468190053
2017-W47,Uruguay,Mobile Web,32,11110.187300000001,305.0570638461538,-0.4181818181818182,-0.04568552767418055,-0.06473966652475271
2017-W47,Uzbekistan,Desktop,3,985.9228,328.64093333333335,0.0,0.18143718587906665,0.18143718587906665
2017-W47,Uzbekistan,Mobile Web,1,409.6914,409.6914,0.0,0.2903666141732284,0.2903666141732284
2017-W47,Vanuatu,Desktop,6,1956.9944,281.19365,1.0,0.9582435635692008,-0.15588058622595358
2017-W47,Vanuatu,Mobile App,2,1084.1476,542.0738,0.0,-0.3454680953402405,-0.3454680953402405
2017-W47,Vanuatu,Mobile Web,6,1547.5683000000001,267.37360555555557,2.0,1.9328891710571208,0.01343139732234988
2017-W47,Venezuela,Desktop,7,1707.5434,208.92667999999998,0.16666666666666674,-0.10156219499272157,-0.37888184945780856
2017-W47,Venezuela,Mobile Web,2,385.98,192.99,0.0,-0.08220187849245031,-0.08220187849245031
2017-W47,Vietnam,Desktop,1209,291021.7956,218.00585660158362,0.1309635173058934,0.07234294243971262,-0.09492221602299489
2017-W47,Vietnam,Mobile App,643,119299.05829999999,210.94445312489432,-0.05162241887905605,-0.06291489574119347,-0.16698247906103525
2017-W47,Vietnam,Mobile Web,312,55589.9046,194.53461317123964,-0.09037900874635574,-0.20439393930221206,-0.212598388249015
2017-W47,Zambia,Desktop,22,11985.878200000001,540.0540363636363,-0.12,-0.40502654330341337,-0.2905927221441946
2017-W47,Zambia,Mobile App,3,637.83,198.515,0.0,-0.018013024802549404,-0.146227125131712
2017-W47,Zambia,Mobile Web,4,2341.384,503.3196666666666,1.0,0.6090853812075356,-0.3082003484199234
2017-W47,Zimbabwe,Desktop,21,7714.4383,346.0164423076923,-0.2222222222222222,-0.6268021676134294,-0.5298494667836895
2017-W47,Zimbabwe,Mobile App,2,166.9968,83.4984,-0.6666666666666667,-0.8693537030720462,-0.4873456891188317
2017-W47,Zimbabwe,Mobile Web,2,396.9678,198.4839,-0.75,-0.7670017144664933,-0.03574724699094922
2017-W48,Albania,Desktop,4,1332.7306,396.0726666666667,0.33333333333333326,1.2338002914081199,0.7642232685601344
2017-W48,Albania,Mobile App,4,314.52430000000004,78.63107500000001,1.0,0.6728618939801305,-0.16356905300993474
2017-W48,Algeria,Desktop,4,1447.1905,361.797625,-0.6923076923076923,-0.804601608323486,-0.3504418327802731
2017-W48,Andorra,Desktop,13,3243.4820999999997,238.43520454545452,0.30000000000000004,-0.03434298415119896,-0.38121085813186095
2017-W48,Andorra,Mobile Web,1,610.8659,610.8659,-0.75,-0.5105282367415979,0.7619797539369015
2017-W48,Angola,Desktop,2,2297.0,1148.5,-0.33333333333333337,-0.8421756427752517,-0.7632634641628775
2017-W48,Anguilla,Desktop,6,10330.8183,1687.404575,-0.33333333333333337,-0.1252769987249276,0.48419994108602427
2017-W48,Anguilla,Mobile Web,1,1989.84,1989.84,0.0,0.037131241530282466,0.037131241530282466
2017-W48,Antigua and Barbuda,Desktop,28,22751.579700000002,800.0915666666667,-0.2432432432432432,-0.3930030981345233,-0.3195457849566842
2017-W48,Antigua and Barbuda,Mobile App,9,11684.713,1405.98905,3.5,6.057904019812147,0.6985159614629579
2017-W48,Antigua and Barbuda,Mobile Web,10,12523.6813,1410.469,0.4285714285714286,0.4786794069796838,0.5638976672420746
2017-W48,Argentina,Desktop,399,168469.3639,525.0275297491766,-0.06338028169014087,0.0858422233619931,0.3589368206136949
2017-W48,Argentina,Mobile App,100,32969.1223,369.44929802867387,0.13636363636363646,0.2416269035453087,0.22960135161002282
2017-W48,Argentina,Mobile Web,67,24633.0306,467.02220553846155,-0.09459459459459463,-0.17710515976672392,-0.030792282739937282
2017-W48,Armenia,Desktop,2,287.69,143.845,-0.7777777777777778,-0.8910885328063001,-0.48768842395585954
2017-W48,Aruba,Desktop,49,66638.4253,1502.4909141156463,-0.24615384615384617,-0.2575069473292697,-0.07370991615065248
2017-W48,Aruba,Mobile App,14,9449.374,770.388625,0.5555555555555556,-0.13137294598837235,-0.4249754978130501
2017-W48,Aruba,Mobile Web,12,18958.4147,1923.88995,-0.33333333333333337,0.24399831025181196,1.6522232880584986
2017-W48,Australia,Desktop,6754,2118085.7151,409.4467700741165,0.033037626185377755,0.05101146155557079,-0.031535577379201984
2017-W48,Australia,Mobile App,1627,395364.18189999997,302.526130370197,-0.08595505617977528,-0.07905774514061115,-0.24828977254630646
2017-W48,Australia,Mobile Web,2109,528005.34,325.4904712595263,0.08992248062015507,0.13170671059157235,-0.016404504719962465
2017-W48,Austria,Desktop,508,199819.561,381.3570536851669,0.028340080971659853,0.001635411253901431,-0.07369196789711341
2017-W48,Austria,Mobile App,119,29675.3303,318.2825437206779,-0.26543209876543206,-0.3585993008168261,-0.21929564702868698
2017-W48,Austria,Mobile Web,115,35312.0571,315.7389062781955,0.3529411764705883,-0.0439668153599273,-0.28768438062679846
2017-W48,Azerbaijan,Desktop,6,1877.2849,363.98655833333333,-0.4,-0.8390474574785177,-0.7475592344684576
2017-W48,Azerbaijan,Mobile App,1,116.0,116.0,-0.5,-0.3384357427199416,0.3231285145601168
2017-W48,Azerbaijan,Mobile Web,2,1226.9363,613.46815,1.0,4.093084585292633,1.5465422926463166
2017-W48,Bahamas,Desktop,104,133425.2754,1320.0928033445527,0.5522388059701493,1.1615461177220605,0.24157278540043325
2017-W48,Bahamas,Mobile App,18,18977.3999,973.5295149659863,0.2857142857142858,0.04804920771480048,-0.2852735759617363
2017-W48,Bahamas,Mobile Web,30,20747.2766,762.1399916666667,0.36363636363636354,-0.34960413357473963,-0.5337584178642865
2017-W48,Bahrain,Desktop,25,10113.4146,339.64074242424243,-0.1071428571428571,-0.597910156821134,-0.48834132942882214
2017-W48,Bahrain,Mobile App,11,1984.3502,158.4175642857143,-0.3125,-0.6907192755928742,-0.6062389701273683
2017-W48,Bahrain,Mobile Web,7,2664.2777,346.35842,2.5,4.181504307746165,0.3472001400260607
2017-W48,Bangladesh,Desktop,17,7711.3265,372.5724452380952,1.4285714285714284,0.6334761930766335,-0.447550620966518
2017-W48,Bangladesh,Mobile App,6,316.31989999999996,56.70247499999999,0.19999999999999996,-0.34514869137348236,-0.6124352833906264
2017-W48,Bangladesh,Mobile Web,2,1552.77,776.385,-0.33333333333333337,0.8443380886216347,1.766507132932452
2017-W48,Barbados,Desktop,41,36708.219600000004,841.2588391156462,-0.3970588235294118,-0.5184225948532577,-0.5140189540062756
2017-W48,Barbados,Mobile App,4,4403.48,1100.87,0.33333333333333326,2.0084518512293816,1.2563388884220363
2017-W48,Barbados,Mobile Web,16,15484.4818,1019.0276092592592,-0.11111111111111116,-0.27301675691185134,0.07728008827275712
2017-W48,Belarus,Desktop,2,354.48539999999997,177.24269999999999,-0.6,-0.9208036475343261,-0.7854220620225394
2017-W48,Belarus,Mobile Web,1,139.0075,139.0075,0.0,-0.5627289650950715,-0.5627289650950715
